VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Obesity_Orbergozo	-88.346676	100.718669	-285.755267	109.061914	-0.877163	0.380398181841441	4.28081055859188e-39
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Obesity_WC	-101.623237	118.048159	-332.997628	129.751154	-0.860863	0.389313757651355	7.33818881276281e-45
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
TG_R	-11.738745	154.986914	-315.513098	292.035607	-0.07574	0.939625764308039	7.97861712865841e-06
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
HDL_R	-45.445225	210.975788	-458.95777	368.06732	-0.215405	0.829451625510243	1.83395830119056e-20
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Glucose_R	375.599671	254.521593	-123.262651	874.461994	1.475708	0.140022170202197	1.32088405279447e+163
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
HOMA_R	-87.343681	111.706942	-306.289287	131.601925	-0.7819	0.434273223425181	1.16713573735256e-38
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Metabolic_Health_Status	162.821968	100.678367	-34.507631	360.151566	1.617249	0.105824585520592	5.16038573559278e+70
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Metabolic_Syndrome_Cole	124.060723	161.855121	-193.175315	441.29676	0.766492	0.443383363598486	7.56636368066247e+53
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Metabolic_Syndrome_Orbergozo	124.060723	161.855121	-193.175315	441.29676	0.766492	0.443383363598486	7.56636368066247e+53
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Metabolic_Syndrome_Wc	197.945416	137.271235	-71.106204	466.997035	1.442002	0.149301766134482	9.25980387997979e+85
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
Metabolic_Syndrome_2COMP	190.150781	129.10277	-62.890649	443.192211	1.472864	0.140787797923989	3.81447655396779e+82
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
DBP_R	-271.417196	131.543785	-529.243016	-13.591377	-2.063322	0.0390820382154128	1.33355042885333e-118
VARIABLE	beta	SE	ci.lo	ci.hi	z-value	pvalue	OR
SBP_R	-142.044828	139.528554	-415.520795	131.431138	-1.018034	0.308661743718715	2.04510146610673e-62
