VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
HDLc__mg_dl__T1,1601739.462113,278677.824403,1055530.926284,2147947.997943,5.747639,6.04237924138209E-08
hdl_T2,916465.780135,307583.35471,313602.404902,1519329.155367,2.979569,0.003454816373607
Iron__ug_dl__T1,-1633724.774256,739329.002541,-3082809.619236,-184639.929276,-2.20974,0.028860114702017
Sedentary_20m15sEven_T1,-2927006.768941,1690009.775151,-6239425.928236,385412.390354,-1.731947,0.085636943776605
TAG__mg_dl__T1,-886515.780089,634860.693523,-2130842.739393,357811.179215,-1.396394,0.164957406004767
tg_T2,1093447.55546,838074.887748,-549179.224527,2736074.335446,1.304713,0.194331328271863
Moderate_20m15sEven_T2,371262.351381,292758.704223,-202544.708896,945069.411658,1.268151,0.206993056501065
mvpa_20m15sEven_T2,565250.232481,446372.937097,-309640.72423,1440141.189191,1.266318,0.207646252867615
CHOL__mg_dl__T1,959160.229903,767064.006448,-544285.222735,2462605.68254,1.250431,0.213371273986507
quicki_T2,782.573402,699.327675,-588.108841,2153.255646,1.119037,0.265203819795888
weight_T2,-197642.227067,178371.76492,-547250.88631,151966.432177,-1.108035,0.269876778787592
Obesity_Cole,-19175.740818,17340.542583,-53163.204282,14811.722645,-1.105833,0.270825605562869
QUICKI_T1,1113.454884,1008.908767,-864.006299,3090.916068,1.103623,0.271779880570315
Glucose__mg_dl__T1,-191062.161889,176878.989554,-537744.981414,155620.657637,-1.080186,0.282044156089498
Sedentary_20m15sEven_T2,2846169.403821,2735008.295988,-2514446.856316,8206785.663959,1.040644,0.299957707320567
Creatinine__mg_dl__T1,-1862.116783,1964.297052,-5712.139005,1987.905438,-0.947981,0.344884474627664
glucose_T2,454465.330895,488199.738772,-502406.157098,1411336.818889,0.9309,0.353617443803489
Uric_acid__mg_dl__T1,19832.209607,21891.906466,-23075.927066,62740.346279,0.905915,0.366643983492752
bmi_T2,-11423.435955,13293.034385,-37477.783349,14630.91144,-0.859355,0.391714497009665
Vigorous_20m15sEven_T2,187423.560298,241228.783018,-285384.854417,660231.975013,0.776954,0.438586885561137
Light_20m15sEven_T1,921145.188437,1213832.07562,-1457965.679778,3300256.056652,0.758874,0.449291401133586
LDLc__mg_dl__T1,-502593.812302,663854.334752,-1803748.308416,798560.683812,-0.757084,0.45035880792504
dbp_T2,184367.948851,253983.710201,-313440.123143,682176.020844,0.725905,0.469254206155136
Alkaline_phos_U_l__T1,-1612877.022488,2874536.539841,-7246968.640577,4021214.5956,-0.561091,0.575693915235241
Light_20m15sEven_T2,650032.515158,1183456.661606,-1669542.54159,2969607.571905,0.549266,0.583757989316824
HOMA_T1,-14952.232113,31987.896855,-77648.50995,47744.045724,-0.467434,0.640965981807092
Ferritin__ng_ml__T1,248189.459921,537419.639322,-805153.03315,1301531.952993,0.461817,0.64497864191202
Urea__mg_dl__T1,-69959.831784,152856.64884,-369558.86351,229639.199942,-0.457683,0.647938677458952
Insulin__mU_l__T1,-65506.60054,147307.877534,-354230.040507,223216.839427,-0.444692,0.657276357877824
bmi_zscore_T2,17820.804457,41511.120059,-63540.990859,99182.599772,0.429302,0.668403390239688
SBP_T1,-129038.466959,302046.529828,-721049.665422,462972.731505,-0.427214,0.669924921112653
Altered_components_Metabolic_Syndrome,8138.776319,22319.890597,-35608.209252,51885.761889,0.364642,0.715999555194069
bmi_T2,52778.972058,150135.055529,-241485.736778,347043.680894,0.351543,0.725741325415876
WC_T1,-82522.954303,238503.44291,-549989.702407,384943.793801,-0.346003,0.729895372531405
Leptin__ug_l__T1,-76556.201609,237603.655416,-542259.366225,389146.963007,-0.322201,0.747813828415487
pubertalstage_T2,0,0,0,0,0.253341,0.800401644593904
Moderate_20m15sEven_T1,60421.394996,277608.187153,-483690.651823,604533.441816,0.21765,0.828040547444865
DBP_T1,-48257.548044,222050.687759,-483476.896051,386961.799963,-0.217327,0.828291857258668
wc_T2,32302.518318,174525.363769,-309767.19467,374372.231305,0.185088,0.85345311198019
Vigorous_20m15sEven_T1,-166360.526015,1016881.555205,-2159448.374218,1826727.322188,-0.163599,0.870299176566404
WC_Height_T1,182.287981,1455.554592,-2670.59902,3035.174982,0.125236,0.900528623616908
mvpa_20m15sEven_T1,-101651.290852,1026220.984001,-2113044.419493,1909741.837789,-0.099054,0.921246812148565
insulin_T2,-10999.725655,200560.050039,-404097.423732,382097.972422,-0.054845,0.956346761176218
Altered_components_Metabolic_Health,1136.88908,26442.075761,-50689.579412,52963.357571,0.042995,0.965774314247681
GGT_U_l__T1,3635.631568,92320.630553,-177312.804315,184584.067452,0.03938,0.968646987907633
Protein__g_dl__T1,-371.517625,9486.545834,-18965.147459,18222.11221,-0.039163,0.968820386587387
BMIz__Orbegozo__T1,-1639.760097,45740.594732,-91291.325772,88011.805578,-0.035849,0.971456821777384
homa_T2,1328.823243,47229.264587,-91240.535346,93898.181833,0.028136,0.977597488593822
sbp_T2,-2540.565503,328247.369335,-645905.4094,640824.278394,-0.00774,0.993836942017763
bmi_zscore_T2,0,0,0,0,0,1
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
