VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
dbp_T2,-0.171874,0.046483,-0.26298,-0.080768,-3.697584,0.000323525837626
Alkaline_phos_U_l__T1,2.131554,0.885471,0.396032,3.867077,2.407256,0.017456161800567
Insulin__mU_l__T1,0.059924,0.028027,0.004991,0.114857,2.138076,0.034352942994349
Altered_components_Metabolic_Health,-0.010783,0.005526,-0.021614,4.8E-05,-1.951388,0.053265722250775
PGS002197_Triglycerides,0,0,0,0,-1.884732,0.061664719343629
HOMA_T1,0.011409,0.006133,-0.000612,0.02343,1.860267,0.065073153062686
Urea__mg_dl__T1,0.053682,0.029172,-0.003496,0.11086,1.840159,0.067990987642511
Altered_components_Metabolic_Syndrome,-0.007299,0.004654,-0.01642,0.001822,-1.568574,0.119295573646088
PGS002033_Obesity,0,0,0,0,1.378812,0.170284928348242
WC_T1,0.063906,0.046806,-0.027833,0.155646,1.365353,0.17446444860159
PGS000686_HDL,0,0,0,0,1.329996,0.185812954616583
Iron__ug_dl__T1,0.189779,0.145624,-0.095645,0.475203,1.303205,0.19477324229049
quicki_T2,0.000173,0.000133,-8.8E-05,0.000433,1.3002,0.195832933163539
QUICKI_T1,-0.000255,0.000197,-0.000641,0.000131,-1.29305,0.198252116373217
GGT_U_l__T1,0.023707,0.018578,-0.012706,0.060119,1.27606,0.204174979673274
homa_T2,-0.011444,0.00899,-0.029065,0.006176,-1.27298,0.20529694079309
pubertalstage_T2,0,0,0,0,1.228477,0.221453923698416
PGS000308_BMIadj_Fasting_Insulin,-1.3E-05,1E-05,-3.3E-05,8E-06,-1.20802,0.229199399726718
CHOL__mg_dl__T1,0.176259,0.148147,-0.114109,0.466628,1.189757,0.236277483926262
PGS000677_Choleterol,0,0,0,0,1.154305,0.250460794536674
LDLc__mg_dl__T1,0.145986,0.127649,-0.104205,0.396177,1.143656,0.25483616440319
insulin_T2,-0.041389,0.038025,-0.115919,0.03314,-1.088469,0.278401791623872
PGS000729_T2Diabetes,0,0,0,0,-1.025367,0.307065489944749
SBP_T1,0.057415,0.05825,-0.056755,0.171585,0.985671,0.326097946621523
tg_T2,-0.171001,0.176214,-0.51638,0.174377,-0.970422,0.333652427118307
Protein__g_dl__T1,0.001553,0.001827,-0.002027,0.005133,0.8502,0.396753424007672
Uric_acid__mg_dl__T1,-0.003795,0.004498,-0.012611,0.00502,-0.843832,0.400290087778246
Creatinine__mg_dl__T1,-0.000326,0.000386,-0.001083,0.000432,-0.842413,0.401080331487462
Leptin__ug_l__T1,0.038795,0.046328,-0.052009,0.129598,0.83739,0.403886718417275
Obesity_Cole,0.002577,0.003382,-0.004052,0.009205,0.761895,0.447492054380252
hdl_T2,-0.045071,0.066176,-0.174776,0.084634,-0.681078,0.497042926504281
WC_Height_T1,0.000188,0.000295,-0.00039,0.000766,0.637981,0.524591236327493
wc_T2,0.019943,0.034089,-0.046872,0.086758,0.585028,0.559550515621177
PGS002243_T2Diabetes,0,0,0,0,0.568216,0.57085362289937
DBP_T1,-0.023066,0.04287,-0.10709,0.060959,-0.538046,0.591451648235476
Ferritin__ng_ml__T1,0.054314,0.105755,-0.152966,0.261594,0.513582,0.608402663725016
HDLc__mg_dl__T1,-0.030658,0.061101,-0.150416,0.089101,-0.501749,0.616679849122833
PGS000330_T2Diabetes,0,0,0,0,-0.484745,0.628660517263578
weight_T2,-0.016626,0.035081,-0.085385,0.052133,-0.473925,0.63633637308576
glucose_T2,-0.036547,0.097341,-0.227334,0.154241,-0.37545,0.707928383614298
sbp_T2,0.018132,0.064071,-0.107448,0.143712,0.282999,0.777641897970158
PGS002257_SBP,3E-06,1.6E-05,-2.8E-05,3.4E-05,0.190889,0.848905470387391
BMIz__Orbegozo__T1,0.001624,0.008903,-0.015827,0.019075,0.182417,0.855535133974286
PGS001350_Fasting_Glucose,0,0,0,0,-0.165448,0.868844607414959
bmi_T2,0.00393,0.029239,-0.053378,0.061239,0.134426,0.893270644774326
Glucose__mg_dl__T1,-0.004506,0.0357,-0.074478,0.065465,-0.126226,0.899744988504257
bmi_zscore_T2,0.000879,0.008086,-0.014971,0.016728,0.108642,0.913651342028913
TAG__mg_dl__T1,-0.011052,0.126649,-0.259284,0.237179,-0.087267,0.930591556776324
PGS002258_DBP,1E-06,9E-06,-1.7E-05,1.8E-05,0.055434,0.955876691593758
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
