VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
Alkaline_phos_U_l__T1,0.622221,0.118682,0.389605,0.854837,5.242777,6.11376638019387E-07
WC_T1,0.019026,0.006592,0.006105,0.031946,2.886208,0.004556583983676
Uric_acid__mg_dl__T1,0.001675,0.000634,0.000433,0.002918,2.643599,0.009196509377221
Glucose__mg_dl__T1,-0.011707,0.005046,-0.021597,-0.001816,-2.31988,0.021881937738264
Creatinine__mg_dl__T1,-0.000127,5.5E-05,-0.000234,-1.9E-05,-2.315726,0.022115002249022
WC_Height_T1,9.5E-05,4.2E-05,1.4E-05,0.000177,2.28582,0.023858327455324
sbp_T2,0.01739,0.009055,-0.000359,0.035138,1.920347,0.057073832191355
PGS002243_T2Diabetes,0,0,0,0,-1.836602,0.06851839064085
glucose_T2,-0.025297,0.01387,-0.052482,0.001888,-1.823861,0.070435094682396
weight_T2,-0.009023,0.005002,-0.018826,0.00078,-1.804061,0.073501943727346
Obesity_Cole,0.000949,0.000548,-0.000125,0.002023,1.732103,0.085609085431433
Leptin__ug_l__T1,0.010358,0.006637,-0.002651,0.023367,1.560634,0.12100458246347
PGS000729_T2Diabetes,0,0,0,0,1.497693,0.136600552767081
GGT_U_l__T1,-0.003979,0.002673,-0.009218,0.00126,-1.488636,0.138968438041565
dbp_T2,0.009424,0.006965,-0.004227,0.023075,1.353129,0.178437270416377
wc_T2,0.006515,0.004907,-0.003103,0.016134,1.327712,0.186617898844613
Insulin__mU_l__T1,0.00536,0.004084,-0.002645,0.013365,1.312427,0.191653446715723
Protein__g_dl__T1,0.000328,0.000263,-0.000186,0.000843,1.250871,0.213194181140486
PGS000686_HDL,0,0,0,0,1.23066,0.220638684309444
TAG__mg_dl__T1,-0.021673,0.018165,-0.057277,0.01393,-1.193132,0.234957982040132
homa_T2,-0.001347,0.001297,-0.003889,0.001195,-1.03832,0.301048503669907
Ferritin__ng_ml__T1,-0.01552,0.015205,-0.045322,0.014281,-1.020756,0.309237172248112
HOMA_T1,0.000841,0.000893,-0.000909,0.002591,0.941749,0.348041608189781
PGS001350_Fasting_Glucose,0,0,0,0,-0.885639,0.377422639279732
QUICKI_T1,-2.3E-05,2.9E-05,-7.9E-05,3.3E-05,-0.816932,0.41543946552457
PGS002258_DBP,-1E-06,1E-06,-4E-06,2E-06,-0.803477,0.423143773877759
PGS002197_Triglycerides,0,0,0,0,-0.759135,0.449125441318803
BMIz__Orbegozo__T1,-0.001074,0.001451,-0.003918,0.001769,-0.740575,0.460266377575163
bmi_zscore_T2,-0.000867,0.001318,-0.003451,0.001716,-0.658082,0.511631488365898
pubertalstage_T2,0,0,0,0,-0.58037,0.562654678248256
DBP_T1,0.003443,0.006181,-0.008673,0.015558,0.556933,0.578516024260961
LDLc__mg_dl__T1,-0.010207,0.018476,-0.04642,0.026006,-0.552444,0.58157812337481
bmi_T2,-0.002631,0.004769,-0.011978,0.006715,-0.551823,0.582002718727384
PGS002257_SBP,-1E-06,2E-06,-6E-06,3E-06,-0.522657,0.602089001023697
insulin_T2,-0.002642,0.005495,-0.013411,0.008128,-0.48077,0.631487751685328
hdl_T2,0.003995,0.008792,-0.013237,0.021227,0.454383,0.650316516513943
PGS000330_T2Diabetes,0,0,0,0,0.391839,0.695808748670245
PGS000308_BMIadj_Fasting_Insulin,-1E-06,2E-06,-4E-06,2E-06,-0.381667,0.703322020694626
PGS002033_Obesity,0,0,0,0,0.363426,0.716867989788949
PGS000677_Choleterol,0,0,0,0,0.348091,0.728326376200731
Altered_components_Metabolic_Syndrome,-0.000235,0.000695,-0.001597,0.001126,-0.339009,0.735176499451468
Iron__ug_dl__T1,-0.007018,0.021124,-0.048422,0.034386,-0.332223,0.740247544835908
Urea__mg_dl__T1,-0.00137,0.004258,-0.009717,0.006977,-0.321706,0.748184270459076
quicki_T2,6E-06,1.9E-05,-3.2E-05,4.3E-05,0.293748,0.769418670302378
CHOL__mg_dl__T1,-0.005903,0.02147,-0.047985,0.036179,-0.274924,0.783804297378347
HDLc__mg_dl__T1,-0.002298,0.008817,-0.019579,0.014983,-0.260609,0.79480051266642
Altered_components_Metabolic_Health,-0.000157,0.000829,-0.001782,0.001468,-0.189517,0.849997519722199
SBP_T1,-0.00116,0.00843,-0.017682,0.015363,-0.137553,0.890803168924429
tg_T2,7.5E-05,0.023474,-0.045933,0.046083,0.003211,0.997443159503441
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
VARIABLE,beta,SE,ci.lo,ci.hi,t-value,pvalue
